Date;Package Name;Country;Current Device Installs;Daily Device Installs;Daily Device Uninstalls;Daily Device Upgrades;Current User Installs;Total User Installs;Daily User Installs;Daily User Uninstalls
19.03.2016;com.ichi2.anki;BG;1132;1;0;0;1008;2563;1;0
19.03.2016;com.ichi2.anki;BH;165;1;0;0;143;394;1;0
19.03.2016;com.ichi2.anki;BI;5;0;0;0;5;13;0;0
19.03.2016;com.ichi2.anki;BJ;20;0;0;0;18;84;0;0
19.03.2016;com.ichi2.anki;BM;20;0;0;0;14;32;0;0
19.03.2016;com.ichi2.anki;BN;60;0;0;0;55;193;0;0
19.03.2016;com.ichi2.anki;BO;335;1;0;0;305;796;1;0
19.03.2016;com.ichi2.anki;BR;37679;195;218;17;34219;91591;179;201
19.03.2016;com.ichi2.anki;BS;66;0;1;0;54;138;0;1
19.03.2016;com.ichi2.anki;BT;7;0;0;0;6;28;0;0
19.03.2016;com.ichi2.anki;BW;19;0;0;0;14;69;0;0
19.03.2016;com.ichi2.anki;BY;2419;10;6;4;2177;6241;10;6
19.03.2016;com.ichi2.anki;BZ;37;0;0;0;32;68;0;0
19.03.2016;com.ichi2.anki;CA;22091;37;36;9;18444;40765;23;28
19.03.2016;com.ichi2.anki;CD;35;0;0;0;23;90;0;0
19.03.2016;com.ichi2.anki;CF;1;0;0;0;1;1;0;0
19.03.2016;com.ichi2.anki;CG;12;0;0;0;10;33;0;0
19.03.2016;com.ichi2.anki;CH;13030;13;17;13;10306;22564;6;13
19.03.2016;com.ichi2.anki;CI;64;0;0;0;52;216;0;0
19.03.2016;com.ichi2.anki;CK;1;0;0;0;0;4;0;0
19.03.2016;com.ichi2.anki;CL;1253;0;2;0;1079;3382;0;2
19.03.2016;com.ichi2.anki;CM;49;0;0;0;44;154;0;0
19.03.2016;com.ichi2.anki;CN;6714;14;8;2;5404;13777;9;8
19.03.2016;com.ichi2.anki;CO;1955;6;5;1;1742;6436;6;5
19.03.2016;com.ichi2.anki;CR;421;3;0;1;353;1133;1;0
19.03.2016;com.ichi2.anki;CU;31;0;0;0;21;42;0;0
19.03.2016;com.ichi2.anki;CV;10;0;0;0;8;22;0;0
19.03.2016;com.ichi2.anki;CW;15;0;0;0;14;26;0;0
19.03.2016;com.ichi2.anki;CY;190;0;0;0;167;466;0;0
19.03.2016;com.ichi2.anki;CZ;9868;12;20;8;8397;19485;8;15
19.03.2016;com.ichi2.anki;DE;91542;143;172;40;75781;180540;76;137
19.03.2016;com.ichi2.anki;DJ;12;0;0;0;10;30;0;0
19.03.2016;com.ichi2.anki;DK;2300;1;2;1;1894;4145;1;1
19.03.2016;com.ichi2.anki;DM;49;0;0;0;37;65;0;0
19.03.2016;com.ichi2.anki;DO;357;0;2;0;301;927;0;2
19.03.2016;com.ichi2.anki;DZ;408;0;4;1;375;1776;0;3
19.03.2016;com.ichi2.anki;EC;331;0;2;0;288;969;0;2
19.03.2016;com.ichi2.anki;EE;928;0;1;0;788;2025;0;1
19.03.2016;com.ichi2.anki;EG;1850;20;13;1;1705;5341;20;13
19.03.2016;com.ichi2.anki;EH;1;0;0;0;1;1;0;0
19.03.2016;com.ichi2.anki;ER;1;0;0;0;1;1;0;0
19.03.2016;com.ichi2.anki;ES;16240;47;48;7;13688;36266;39;47
19.03.2016;com.ichi2.anki;ET;112;1;0;0;101;236;1;0
19.03.2016;com.ichi2.anki;FI;4284;7;7;1;3533;6759;5;6
19.03.2016;com.ichi2.anki;FJ;19;0;0;0;17;55;0;0
19.03.2016;com.ichi2.anki;FK;2;0;0;0;2;5;0;0
19.03.2016;com.ichi2.anki;FM;5;0;0;0;4;5;0;0
19.03.2016;com.ichi2.anki;FO;12;0;0;0;10;24;0;0
19.03.2016;com.ichi2.anki;FR;26719;64;47;19;22850;45963;47;41
19.03.2016;com.ichi2.anki;GA;4;1;0;0;4;43;1;0
19.03.2016;com.ichi2.anki;GB;37443;67;58;18;30597;71443;49;48
19.03.2016;com.ichi2.anki;GD;91;0;0;0;73;120;0;0
19.03.2016;com.ichi2.anki;GE;224;0;1;0;197;559;0;1
19.03.2016;com.ichi2.anki;GF;12;0;0;0;12;25;0;0
19.03.2016;com.ichi2.anki;GG;7;0;0;0;5;14;0;0
19.03.2016;com.ichi2.anki;GH;171;0;1;1;149;461;0;0
19.03.2016;com.ichi2.anki;GI;11;0;0;0;10;25;0;0
19.03.2016;com.ichi2.anki;GL;7;0;0;0;6;9;0;0
19.03.2016;com.ichi2.anki;GM;16;0;0;0;12;43;0;0
19.03.2016;com.ichi2.anki;GN;15;0;0;0;13;50;0;0
19.03.2016;com.ichi2.anki;GP;116;0;0;0;97;240;0;0
19.03.2016;com.ichi2.anki;GQ;6;0;0;0;5;17;0;0
19.03.2016;com.ichi2.anki;GR;944;2;2;1;811;2255;2;1
19.03.2016;com.ichi2.anki;GT;273;0;0;0;230;660;0;0
19.03.2016;com.ichi2.anki;GU;25;0;0;0;21;62;0;0
19.03.2016;com.ichi2.anki;GW;1;0;0;0;1;5;0;0
19.03.2016;com.ichi2.anki;GY;34;0;1;0;30;80;0;1
19.03.2016;com.ichi2.anki;HK;3774;7;6;1;3109;9007;2;4
19.03.2016;com.ichi2.anki;HN;77;0;2;0;72;296;0;2
19.03.2016;com.ichi2.anki;HR;859;0;1;1;746;1968;0;1
19.03.2016;com.ichi2.anki;HT;22;1;0;0;19;62;1;0
19.03.2016;com.ichi2.anki;HU;11771;33;32;10;10184;26533;27;27
19.03.2016;com.ichi2.anki;ID;2691;14;7;1;2383;7394;11;6
19.03.2016;com.ichi2.anki;IE;3163;6;10;1;2654;6427;4;8
19.03.2016;com.ichi2.anki;IL;3845;15;14;1;3315;8106;11;12
19.03.2016;com.ichi2.anki;IM;6;0;0;0;5;19;0;0
19.03.2016;com.ichi2.anki;IN;6557;38;30;2;5950;27130;33;28
19.03.2016;com.ichi2.anki;IO;1;0;0;0;1;1;0;0
19.03.2016;com.ichi2.anki;IQ;236;0;0;0;221;1021;0;0
19.03.2016;com.ichi2.anki;IR;6935;19;15;2;6221;12326;13;14
19.03.2016;com.ichi2.anki;IS;320;2;0;1;263;589;1;0
19.03.2016;com.ichi2.anki;IT;12245;28;49;5;10603;30544;27;43
19.03.2016;com.ichi2.anki;JE;9;0;0;0;7;24;0;0
19.03.2016;com.ichi2.anki;JM;273;2;0;0;237;825;2;0
19.03.2016;com.ichi2.anki;JO;511;4;4;0;458;1318;4;4
19.03.2016;com.ichi2.anki;JP;54571;91;81;35;45540;138286;58;66
19.03.2016;com.ichi2.anki;KE;214;0;1;0;183;638;0;0
19.03.2016;com.ichi2.anki;KG;306;1;3;0;296;1308;1;3
19.03.2016;com.ichi2.anki;KH;308;2;1;0;253;668;2;1
19.03.2016;com.ichi2.anki;KI;6;0;0;0;3;3;0;0
19.03.2016;com.ichi2.anki;KM;11;0;0;0;11;20;0;0
19.03.2016;com.ichi2.anki;KN;27;0;0;0;25;40;0;0
19.03.2016;com.ichi2.anki;KR;13566;24;16;9;11690;34835;19;13
19.03.2016;com.ichi2.anki;KW;275;2;0;0;233;680;1;0
19.03.2016;com.ichi2.anki;KY;10;0;0;0;10;27;0;0
19.03.2016;com.ichi2.anki;KZ;3695;65;45;2;3551;9780;63;44
19.03.2016;com.ichi2.anki;LA;78;0;0;0;64;161;0;0
19.03.2016;com.ichi2.anki;LB;250;0;1;0;234;700;0;1
19.03.2016;com.ichi2.anki;LC;9;0;0;0;8;25;0;0
19.03.2016;com.ichi2.anki;LI;21;0;0;0;15;48;0;0
19.03.2016;com.ichi2.anki;LK;250;0;2;0;222;672;0;2
19.03.2016;com.ichi2.anki;LR;9;0;0;0;8;14;0;0
19.03.2016;com.ichi2.anki;LS;7;0;0;0;6;11;0;0
19.03.2016;com.ichi2.anki;LT;1035;4;1;1;907;2341;3;0
19.03.2016;com.ichi2.anki;LU;356;2;2;0;286;582;2;2
19.03.2016;com.ichi2.anki;LV;754;2;2;1;643;1585;2;2
19.03.2016;com.ichi2.anki;LY;115;0;1;0;106;326;0;1
19.03.2016;com.ichi2.anki;MA;793;1;7;0;724;3440;1;6
19.03.2016;com.ichi2.anki;MC;2;0;0;0;1;5;0;0
19.03.2016;com.ichi2.anki;MD;311;2;0;0;282;961;2;0
19.03.2016;com.ichi2.anki;ME;90;0;0;0;77;233;0;0
19.03.2016;com.ichi2.anki;MF;6;0;0;0;6;9;0;0
19.03.2016;com.ichi2.anki;MG;49;0;1;1;42;134;0;1
19.03.2016;com.ichi2.anki;MH;3;0;0;0;3;6;0;0
19.03.2016;com.ichi2.anki;MK;144;0;0;0;125;440;0;0
19.03.2016;com.ichi2.anki;ML;18;1;0;0;12;73;1;0
19.03.2016;com.ichi2.anki;MM;259;0;1;0;219;485;0;0
19.03.2016;com.ichi2.anki;MN;167;1;0;0;156;652;1;0
19.03.2016;com.ichi2.anki;MO;121;0;0;0;109;356;0;0
19.03.2016;com.ichi2.anki;MP;8;0;0;0;6;19;0;0
19.03.2016;com.ichi2.anki;MQ;28;0;0;0;21;50;0;0
19.03.2016;com.ichi2.anki;MR;9;0;0;0;7;37;0;0
19.03.2016;com.ichi2.anki;MS;1;0;0;0;0;3;0;0
19.03.2016;com.ichi2.anki;MT;133;0;0;0;120;343;0;0
19.03.2016;com.ichi2.anki;MU;91;0;0;0;76;264;0;0
19.03.2016;com.ichi2.anki;MV;40;0;0;0;39;116;0;0
19.03.2016;com.ichi2.anki;MW;25;0;0;0;19;42;0;0
19.03.2016;com.ichi2.anki;MX;3859;15;11;0;3381;11710;14;11
19.03.2016;com.ichi2.anki;MY;2319;7;5;0;2039;7129;6;5
19.03.2016;com.ichi2.anki;MZ;47;0;0;0;42;126;0;0
19.03.2016;com.ichi2.anki;NA;34;0;0;0;29;98;0;0
19.03.2016;com.ichi2.anki;NC;42;0;0;0;37;65;0;0
19.03.2016;com.ichi2.anki;NE;10;0;0;0;8;34;0;0
19.03.2016;com.ichi2.anki;NG;433;3;1;1;391;1061;3;1
19.03.2016;com.ichi2.anki;NI;103;0;1;0;84;259;0;1
19.03.2016;com.ichi2.anki;NL;8085;18;23;5;6803;16471;12;22
19.03.2016;com.ichi2.anki;NO;4407;3;6;3;3542;6757;2;3
19.03.2016;com.ichi2.anki;NP;322;1;2;1;295;1090;1;2
19.03.2016;com.ichi2.anki;NZ;3499;4;2;2;2957;6821;4;1
19.03.2016;com.ichi2.anki;OM;290;1;0;0;267;804;1;0
19.03.2016;com.ichi2.anki;PA;225;0;1;0;199;589;0;0
19.03.2016;com.ichi2.anki;PE;862;2;1;1;746;2393;1;1
19.03.2016;com.ichi2.anki;PF;33;0;0;0;27;70;0;0
19.03.2016;com.ichi2.anki;PG;47;0;1;1;35;66;0;1
19.03.2016;com.ichi2.anki;PH;4025;9;11;2;3544;11494;10;10
19.03.2016;com.ichi2.anki;PK;1043;3;2;1;981;3897;3;2
19.03.2016;com.ichi2.anki;PL;29952;71;51;11;25880;59740;56;43
19.03.2016;com.ichi2.anki;PM;1;0;0;0;1;4;0;0
19.03.2016;com.ichi2.anki;PR;152;0;0;0;120;441;0;0
19.03.2016;com.ichi2.anki;PS;17;1;0;0;16;96;1;0
19.03.2016;com.ichi2.anki;PT;1476;3;1;1;1297;3793;3;1
19.03.2016;com.ichi2.anki;PW;5;0;0;0;4;7;0;0
19.03.2016;com.ichi2.anki;PY;136;1;0;0;119;472;0;0
19.03.2016;com.ichi2.anki;QA;313;0;1;0;268;724;0;0
19.03.2016;com.ichi2.anki;RE;153;0;0;0;128;295;0;0
19.03.2016;com.ichi2.anki;RO;1739;7;8;1;1502;4681;5;6
19.03.2016;com.ichi2.anki;RS;1129;6;4;0;1025;3201;6;3
19.03.2016;com.ichi2.anki;RU;33068;105;98;19;29081;81680;86;93
19.03.2016;com.ichi2.anki;RW;57;0;0;0;45;91;0;0
19.03.2016;com.ichi2.anki;SA;2140;10;9;0;1991;6002;6;9
19.03.2016;com.ichi2.anki;SB;3;0;0;0;3;4;0;0
19.03.2016;com.ichi2.anki;SC;13;0;0;0;13;21;0;0
19.03.2016;com.ichi2.anki;SD;55;0;0;0;48;114;0;0
19.03.2016;com.ichi2.anki;SE;8501;17;13;3;6938;13749;7;10
19.03.2016;com.ichi2.anki;SG;4087;5;11;3;3403;8429;3;8
19.03.2016;com.ichi2.anki;SI;888;0;1;0;768;1877;0;1
19.03.2016;com.ichi2.anki;SJ;2;0;0;0;2;2;0;0
19.03.2016;com.ichi2.anki;SK;1883;3;4;1;1624;3634;1;4
19.03.2016;com.ichi2.anki;SL;15;0;0;0;11;24;0;0
19.03.2016;com.ichi2.anki;SM;1;0;0;0;1;3;0;0
19.03.2016;com.ichi2.anki;SN;52;0;0;0;43;230;0;0
19.03.2016;com.ichi2.anki;SO;13;0;0;0;12;47;0;0
19.03.2016;com.ichi2.anki;SR;23;0;0;0;18;65;0;0
19.03.2016;com.ichi2.anki;SS;10;0;0;0;10;13;0;0
19.03.2016;com.ichi2.anki;ST;2;0;0;0;2;4;0;0
19.03.2016;com.ichi2.anki;SV;125;2;2;0;109;408;2;2
19.03.2016;com.ichi2.anki;SX;28;0;0;0;22;31;0;0
19.03.2016;com.ichi2.anki;SY;25;0;0;0;22;70;0;0
19.03.2016;com.ichi2.anki;SZ;13;0;0;0;10;15;0;0
19.03.2016;com.ichi2.anki;TC;0;0;0;0;0;3;0;0
19.03.2016;com.ichi2.anki;TD;6;0;0;0;4;14;0;0
19.03.2016;com.ichi2.anki;TG;11;0;0;0;9;50;0;0
19.03.2016;com.ichi2.anki;TH;4140;12;8;2;3583;10822;11;7
19.03.2016;com.ichi2.anki;TJ;80;0;1;0;68;246;0;1
19.03.2016;com.ichi2.anki;TL;19;0;0;0;16;29;0;0
19.03.2016;com.ichi2.anki;TM;35;0;0;0;34;108;0;0
19.03.2016;com.ichi2.anki;TN;181;2;2;0;157;645;2;1
19.03.2016;com.ichi2.anki;TO;4;0;0;0;3;6;0;0
19.03.2016;com.ichi2.anki;TR;4281;23;17;1;3887;14931;20;17
19.03.2016;com.ichi2.anki;TT;180;1;1;0;166;508;1;1
19.03.2016;com.ichi2.anki;TW;16954;60;49;13;14921;45542;49;47
19.03.2016;com.ichi2.anki;TZ;139;0;0;0;114;295;0;0
19.03.2016;com.ichi2.anki;UA;10273;53;40;3;9250;28162;45;41
19.03.2016;com.ichi2.anki;UG;68;0;0;0;57;172;0;0
19.03.2016;com.ichi2.anki;US;185322;291;226;64;146940;351555;178;198
19.03.2016;com.ichi2.anki;UY;161;0;0;0;138;430;0;0
19.03.2016;com.ichi2.anki;UZ;332;0;1;0;312;1063;0;1
19.03.2016;com.ichi2.anki;VC;28;0;0;0;19;46;0;0
19.03.2016;com.ichi2.anki;VE;519;1;2;0;453;1553;1;2
19.03.2016;com.ichi2.anki;VG;0;0;0;0;0;4;0;0
19.03.2016;com.ichi2.anki;VI;5;0;0;0;5;8;0;0
19.03.2016;com.ichi2.anki;VN;6742;43;38;0;6260;23149;34;37
19.03.2016;com.ichi2.anki;VU;4;0;0;0;4;7;0;0
19.03.2016;com.ichi2.anki;WS;7;0;0;0;6;9;0;0
19.03.2016;com.ichi2.anki;YE;113;1;1;0;104;333;1;1
19.03.2016;com.ichi2.anki;YT;5;0;0;0;5;10;0;0
19.03.2016;com.ichi2.anki;ZA;2145;2;7;0;1810;4541;1;6
19.03.2016;com.ichi2.anki;ZM;47;0;0;0;38;108;0;0
19.03.2016;com.ichi2.anki;ZW;78;1;0;0;69;218;0;0
19.03.2016;com.ichi2.anki;;427;0;0;0;327;1038;0;1
19.03.2016;com.ichi2.anki;;0;0;0;0;0;240210;0;4
20.03.2016;com.ichi2.anki;AD;17;0;0;0;14;33;0;0
20.03.2016;com.ichi2.anki;AE;1227;5;5;0;1057;2910;4;5
20.03.2016;com.ichi2.anki;AF;106;0;0;0;87;243;0;0
20.03.2016;com.ichi2.anki;AG;42;0;0;0;31;70;0;0
20.03.2016;com.ichi2.anki;AI;2;0;0;0;1;7;0;0
20.03.2016;com.ichi2.anki;AL;86;1;1;0;76;301;1;1
20.03.2016;com.ichi2.anki;AM;113;0;1;0;105;386;0;1
20.03.2016;com.ichi2.anki;AN;49;0;0;0;40;89;0;0
20.03.2016;com.ichi2.anki;AO;64;1;0;0;54;163;1;0
20.03.2016;com.ichi2.anki;AR;1415;7;6;1;1226;4514;6;6
20.03.2016;com.ichi2.anki;AS;4;0;0;0;2;4;0;0
20.03.2016;com.ichi2.anki;AT;12662;28;23;5;10186;20869;21;16
20.03.2016;com.ichi2.anki;AU;20860;50;25;6;16923;33758;40;23
20.03.2016;com.ichi2.anki;AW;14;0;1;0;12;58;0;1
20.03.2016;com.ichi2.anki;AX;1;0;0;0;1;1;0;0
20.03.2016;com.ichi2.anki;AZ;261;0;1;0;249;1033;0;1
20.03.2016;com.ichi2.anki;BA;290;1;0;0;261;1146;1;0
20.03.2016;com.ichi2.anki;BB;31;0;0;0;30;91;0;0
20.03.2016;com.ichi2.anki;BD;343;0;2;0;308;1216;0;2
20.03.2016;com.ichi2.anki;BE;5180;15;13;4;4301;9815;13;10
20.03.2016;com.ichi2.anki;BF;21;0;0;0;18;73;0;0
20.03.2016;com.ichi2.anki;BG;1129;2;3;1;1003;2560;0;3
20.03.2016;com.ichi2.anki;BH;165;0;0;0;143;393;0;0
20.03.2016;com.ichi2.anki;BI;4;0;1;0;4;14;0;1
20.03.2016;com.ichi2.anki;BJ;21;0;0;0;18;84;0;0
20.03.2016;com.ichi2.anki;BM;20;0;0;0;14;32;0;0
20.03.2016;com.ichi2.anki;BN;60;0;0;0;55;193;0;0
20.03.2016;com.ichi2.anki;BO;334;2;1;0;304;798;3;1
20.03.2016;com.ichi2.anki;BR;37680;191;192;13;34229;91749;168;179
20.03.2016;com.ichi2.anki;BS;66;1;0;0;54;138;1;0
20.03.2016;com.ichi2.anki;BT;8;0;0;0;7;28;0;0
20.03.2016;com.ichi2.anki;BW;19;0;0;0;14;69;0;0
20.03.2016;com.ichi2.anki;BY;2417;11;8;0;2176;6243;9;8
20.03.2016;com.ichi2.anki;BZ;36;0;0;0;31;67;0;0
20.03.2016;com.ichi2.anki;CA;22097;44;30;10;18450;40786;33;27
20.03.2016;com.ichi2.anki;CD;35;0;0;0;23;90;0;0
20.03.2016;com.ichi2.anki;CF;1;0;0;0;1;1;0;0
20.03.2016;com.ichi2.anki;CG;12;0;0;0;10;33;0;0
20.03.2016;com.ichi2.anki;CH;13035;19;14;4;10311;22583;16;13
20.03.2016;com.ichi2.anki;CI;64;0;0;0;52;218;0;0
20.03.2016;com.ichi2.anki;CK;1;0;0;0;0;4;0;0
20.03.2016;com.ichi2.anki;CL;1259;5;5;1;1085;3391;5;5
20.03.2016;com.ichi2.anki;CM;49;0;0;0;44;155;0;0
20.03.2016;com.ichi2.anki;CN;6724;10;4;2;5415;13790;6;4
20.03.2016;com.ichi2.anki;CO;1942;5;11;0;1731;6433;5;11
20.03.2016;com.ichi2.anki;CR;427;0;0;0;357;1138;0;0
20.03.2016;com.ichi2.anki;CU;31;0;0;0;20;41;0;0
20.03.2016;com.ichi2.anki;CV;11;0;0;0;9;24;0;0
20.03.2016;com.ichi2.anki;CW;15;0;0;0;14;26;0;0
20.03.2016;com.ichi2.anki;CY;189;0;1;0;167;467;0;1
20.03.2016;com.ichi2.anki;CZ;9867;22;19;4;8396;19504;23;17
20.03.2016;com.ichi2.anki;DE;91520;163;173;41;75756;180600;112;139
20.03.2016;com.ichi2.anki;DJ;12;0;0;0;10;30;0;0
20.03.2016;com.ichi2.anki;DK;2290;5;3;1;1887;4139;5;3
20.03.2016;com.ichi2.anki;DM;50;1;0;0;38;66;1;0
20.03.2016;com.ichi2.anki;DO;362;2;0;0;305;931;2;0
20.03.2016;com.ichi2.anki;DZ;406;4;4;0;375;1780;4;3
20.03.2016;com.ichi2.anki;EC;327;1;1;0;283;965;0;1
20.03.2016;com.ichi2.anki;EE;925;3;3;0;787;2024;3;3
20.03.2016;com.ichi2.anki;EG;1858;14;13;2;1713;5361;13;13
20.03.2016;com.ichi2.anki;EH;1;0;0;0;1;1;0;0
20.03.2016;com.ichi2.anki;ER;0;0;0;0;0;1;0;0
20.03.2016;com.ichi2.anki;ES;16239;43;56;7;13685;36288;33;49
20.03.2016;com.ichi2.anki;ET;112;0;0;0;101;235;0;0
20.03.2016;com.ichi2.anki;FI;4289;6;7;3;3537;6761;4;5
20.03.2016;com.ichi2.anki;FJ;20;0;0;0;18;56;0;0
20.03.2016;com.ichi2.anki;FK;2;0;0;0;2;5;0;0
20.03.2016;com.ichi2.anki;FM;5;0;0;0;4;5;0;0
20.03.2016;com.ichi2.anki;FO;12;0;0;0;10;24;0;0
20.03.2016;com.ichi2.anki;FR;26711;67;79;8;22840;46018;55;72
20.03.2016;com.ichi2.anki;GA;5;1;0;0;5;44;1;0
20.03.2016;com.ichi2.anki;GB;37470;72;55;9;30621;71506;52;49
20.03.2016;com.ichi2.anki;GD;93;0;0;0;75;122;0;0
20.03.2016;com.ichi2.anki;GE;225;0;1;0;199;564;0;0
20.03.2016;com.ichi2.anki;GF;12;0;0;0;12;25;0;0
20.03.2016;com.ichi2.anki;GG;7;0;0;0;5;14;0;0
20.03.2016;com.ichi2.anki;GH;170;1;0;0;148;461;1;0
20.03.2016;com.ichi2.anki;GI;11;0;0;0;10;25;0;0
20.03.2016;com.ichi2.anki;GL;7;0;0;0;6;9;0;0
20.03.2016;com.ichi2.anki;GM;16;0;0;0;12;43;0;0
20.03.2016;com.ichi2.anki;GN;16;0;0;0;14;50;0;0
20.03.2016;com.ichi2.anki;GP;115;2;3;0;96;243;2;3
20.03.2016;com.ichi2.anki;GQ;6;0;0;0;5;17;0;0
20.03.2016;com.ichi2.anki;GR;945;3;1;0;810;2254;3;1
20.03.2016;com.ichi2.anki;GT;270;0;1;0;230;660;0;0
20.03.2016;com.ichi2.anki;GU;25;0;0;0;21;63;0;0
20.03.2016;com.ichi2.anki;GW;1;0;0;0;1;5;0;0
20.03.2016;com.ichi2.anki;GY;35;2;1;0;31;82;2;1
20.03.2016;com.ichi2.anki;HK;3764;6;6;1;3103;8995;3;5
20.03.2016;com.ichi2.anki;HN;76;2;1;0;71;293;2;1
20.03.2016;com.ichi2.anki;HR;863;3;0;0;751;1974;2;0
20.03.2016;com.ichi2.anki;HT;22;0;0;0;19;62;0;0
20.03.2016;com.ichi2.anki;HU;11795;43;33;7;10206;26562;34;28
20.03.2016;com.ichi2.anki;ID;2698;9;11;4;2393;7408;9;10
20.03.2016;com.ichi2.anki;IE;3163;8;11;1;2659;6440;7;7
20.03.2016;com.ichi2.anki;IL;3865;9;5;1;3332;8120;8;5
20.03.2016;com.ichi2.anki;IM;6;0;0;0;5;19;0;0
20.03.2016;com.ichi2.anki;IN;6547;29;40;3;5936;27154;25;39
20.03.2016;com.ichi2.anki;IO;1;0;0;0;1;1;0;0
20.03.2016;com.ichi2.anki;IQ;237;1;0;0;222;1019;1;0
20.03.2016;com.ichi2.anki;IR;6957;21;10;8;6243;12350;17;9
20.03.2016;com.ichi2.anki;IS;320;2;0;0;264;587;1;0
20.03.2016;com.ichi2.anki;IT;12232;33;43;4;10595;30564;28;35
20.03.2016;com.ichi2.anki;JE;10;0;0;0;7;24;0;0
20.03.2016;com.ichi2.anki;JM;271;1;1;0;235;827;1;1
20.03.2016;com.ichi2.anki;JO;508;3;4;0;455;1320;3;4
20.03.2016;com.ichi2.anki;JP;54589;83;78;25;45538;138328;52;72
20.03.2016;com.ichi2.anki;KE;217;0;0;0;186;641;0;0
20.03.2016;com.ichi2.anki;KG;307;2;0;0;297;1309;2;0
20.03.2016;com.ichi2.anki;KH;308;0;0;0;253;664;0;0
20.03.2016;com.ichi2.anki;KI;6;0;0;0;3;3;0;0
20.03.2016;com.ichi2.anki;KM;11;0;0;0;11;20;0;0
20.03.2016;com.ichi2.anki;KN;25;0;0;0;23;38;0;0
20.03.2016;com.ichi2.anki;KR;13620;61;25;3;11738;34897;53;24
20.03.2016;com.ichi2.anki;KW;275;0;0;0;233;682;0;0
20.03.2016;com.ichi2.anki;KY;10;0;0;0;10;27;0;0
20.03.2016;com.ichi2.anki;KZ;3712;62;45;1;3570;9829;63;46
20.03.2016;com.ichi2.anki;LA;79;0;0;0;65;163;0;0
20.03.2016;com.ichi2.anki;LB;250;1;1;0;234;701;1;1
20.03.2016;com.ichi2.anki;LC;8;0;0;0;7;25;0;0
20.03.2016;com.ichi2.anki;LI;21;0;0;0;16;49;0;0
20.03.2016;com.ichi2.anki;LK;252;0;0;0;224;675;0;0
20.03.2016;com.ichi2.anki;LR;10;0;0;0;9;15;0;0
20.03.2016;com.ichi2.anki;LS;7;0;0;0;6;11;0;0
20.03.2016;com.ichi2.anki;LT;1034;1;1;0;905;2341;1;1
20.03.2016;com.ichi2.anki;LU;354;0;0;0;284;577;0;0
20.03.2016;com.ichi2.anki;LV;752;0;2;0;643;1585;0;2
20.03.2016;com.ichi2.anki;LY;118;2;0;1;109;329;2;0
20.03.2016;com.ichi2.anki;MA;799;6;3;0;729;3447;7;3
20.03.2016;com.ichi2.anki;MC;4;0;0;0;3;7;0;0
20.03.2016;com.ichi2.anki;MD;313;0;1;0;284;966;0;1
20.03.2016;com.ichi2.anki;ME;88;0;0;0;76;232;0;0
20.03.2016;com.ichi2.anki;MF;6;0;0;0;6;9;0;0
20.03.2016;com.ichi2.anki;MG;49;0;0;0;42;134;0;0
20.03.2016;com.ichi2.anki;MH;3;0;0;0;3;6;0;0
20.03.2016;com.ichi2.anki;MK;143;0;0;0;123;440;0;0
20.03.2016;com.ichi2.anki;ML;18;0;0;0;12;73;0;0
20.03.2016;com.ichi2.anki;MM;261;0;0;0;221;490;0;0
20.03.2016;com.ichi2.anki;MN;166;0;0;0;155;652;0;0
20.03.2016;com.ichi2.anki;MO;120;0;0;0;108;354;0;0
20.03.2016;com.ichi2.anki;MP;8;0;0;0;6;19;0;0
20.03.2016;com.ichi2.anki;MQ;30;1;0;0;23;51;0;0
20.03.2016;com.ichi2.anki;MR;9;0;0;0;7;37;0;0
20.03.2016;com.ichi2.anki;MS;1;0;0;0;0;3;0;0
20.03.2016;com.ichi2.anki;MT;132;0;0;0;119;342;0;0
20.03.2016;com.ichi2.anki;MU;91;0;1;1;75;262;0;1
20.03.2016;com.ichi2.anki;MV;39;0;0;0;38;115;0;0
20.03.2016;com.ichi2.anki;MW;25;0;0;0;19;42;0;0
20.03.2016;com.ichi2.anki;MX;3857;17;15;2;3377;11711;12;13
20.03.2016;com.ichi2.anki;MY;2302;6;9;2;2026;7120;6;9
20.03.2016;com.ichi2.anki;MZ;47;0;0;0;42;126;0;0
20.03.2016;com.ichi2.anki;NA;34;0;0;0;29;98;0;0
20.03.2016;com.ichi2.anki;NC;42;0;0;0;37;65;0;0
20.03.2016;com.ichi2.anki;NE;10;0;0;0;8;34;0;0
20.03.2016;com.ichi2.anki;NG;429;0;2;1;388;1061;0;2
20.03.2016;com.ichi2.anki;NI;103;1;1;0;84;260;1;1
20.03.2016;com.ichi2.anki;NL;8086;24;19;0;6806;16484;20;15
20.03.2016;com.ichi2.anki;NO;4401;6;5;1;3533;6753;4;4
20.03.2016;com.ichi2.anki;NP;320;0;1;1;293;1088;0;1
20.03.2016;com.ichi2.anki;NZ;3498;11;8;2;2960;6828;10;4
20.03.2016;com.ichi2.anki;OM;289;1;2;1;265;805;0;2
20.03.2016;com.ichi2.anki;PA;227;1;1;0;200;590;1;1
20.03.2016;com.ichi2.anki;PE;859;2;3;0;744;2396;1;3
20.03.2016;com.ichi2.anki;PF;33;0;0;0;27;70;0;0
20.03.2016;com.ichi2.anki;PG;49;2;0;0;36;67;1;0
20.03.2016;com.ichi2.anki;PH;4022;7;16;4;3542;11496;5;17
