# -------------------------------------------------------;;;;;;;;;
# App: com.ichi2.anki, date: 20141212-20150112;;;;;;;;;
# -------------------------------------------------------;;;;;;;;;
;;;;;;;;;
date;country;current_device_installs;daily_device_installs;daily_device_uninstalls;daily_device_upgrades;current_user_installs;total_user_installs;daily_user_installs;daily_user_uninstalls
20141219;TH;2828;11;8;8;2527;6061;8;8
20141219;TG;8;1;0;0;6;24;1;0
20141219;TD;5;0;0;0;4;10;0;0
20141219;TC;2;0;0;0;1;3;0;0
20141219;SZ;4;0;0;0;4;7;0;0
20141219;SY;8;0;0;0;8;33;0;0
20141219;SX;14;0;0;0;13;22;0;0
20141219;SV;61;0;0;0;54;170;0;0
20141219;ST;2;0;0;0;2;2;0;0
20141219;SS;8;0;0;0;8;10;0;0
20141219;SR;11;0;1;0;7;26;0;1
20141219;SO;4;0;0;0;4;17;0;0
20141219;SN;31;1;0;0;27;133;0;0
20141219;SM;0;0;0;0;0;2;0;0
20141219;SL;6;0;0;0;5;9;0;0
20141219;SK;1046;0;0;2;932;1894;0;0
20141219;SJ;1;0;0;0;1;1;0;0
20141219;SI;570;0;3;0;520;1110;0;3
20141219;SH;0;0;0;0;0;1;0;0
20141219;SG;2723;8;6;2;2369;5139;5;4
20141219;SE;5704;11;11;7;4808;8519;8;9
20141219;SD;16;0;0;0;15;35;0;0
20141219;SC;7;0;0;0;7;9;0;0
20141219;SB;1;0;0;0;1;1;0;0
20141219;SA;890;5;2;0;819;2527;4;2
20141219;RW;20;0;0;0;18;40;0;0
20141219;RU;22887;79;63;12;20475;45628;60;62
20141219;RS;746;2;2;0;680;1719;2;2
20141219;RO;1105;8;2;4;972;2414;4;2
20141219;RE;82;0;0;0;71;161;0;0
20141219;QA;202;1;2;0;184;406;1;2
20141219;PY;61;0;0;0;56;197;0;0
20141219;PW;2;0;0;0;2;5;0;0
20141219;PT;902;6;3;1;793;1940;4;2
20141219;PS;9;0;0;0;9;35;0;0
20141219;PR;147;0;0;0;103;267;0;0
20141219;PM;1;0;0;0;1;1;0;0
20141219;PL;18563;49;41;20;16442;34365;31;40
20141219;PK;550;6;2;1;524;1787;6;2
20141219;PH;2320;10;11;4;2115;6194;9;10
20141219;PG;20;0;0;0;18;30;0;0
20141219;PF;22;0;0;0;17;42;0;0
20141219;PE;526;3;0;1;460;1139;4;1
20141219;PA;139;1;2;0;123;324;1;2
20141219;OM;128;1;0;0;121;391;1;0
20141219;NZ;2230;2;7;2;1938;4112;1;7
20141219;NP;177;4;1;0;168;489;4;1
20141219;NO;2840;8;5;1;2384;4086;4;4
20141219;NL;5040;14;15;7;4320;8959;10;16
20141219;NI;56;0;0;0;47;125;0;0
20141219;NG;204;1;1;0;186;465;1;0
20141219;NE;2;0;0;0;2;20;0;0
20141219;NC;26;0;0;0;21;32;0;0
20141219;NA;27;0;0;0;23;48;0;0
20141219;MZ;36;0;0;0;34;52;0;0
20141219;MY;1718;7;9;1;1558;4308;6;9
20141219;MX;2196;11;13;2;1964;5944;10;13
20141219;MW;10;0;0;0;9;22;0;0
20141219;MV;18;0;1;0;17;56;0;1
20141219;MU;66;0;0;0;54;154;0;0
20141219;MT;85;0;0;0;79;189;0;0
20141219;MS;1;0;0;0;0;1;0;0
20141219;MR;4;0;0;0;4;20;0;0
20141219;MQ;20;0;0;0;15;35;0;0
20141219;MP;6;0;0;0;5;10;0;0
20141219;MO;99;1;0;0;90;260;1;0
20141219;MN;79;0;2;0;71;255;0;2
20141219;MM;117;0;1;0;99;214;0;1
20141219;ML;14;0;0;0;12;65;0;0
20141219;MK;96;1;0;0;88;238;0;0
20141219;MH;2;0;0;0;2;3;0;0
20141219;MG;20;0;0;0;19;68;0;0
20141219;ME;52;1;0;0;46;108;1;0
20141219;MD;193;0;0;0;186;470;0;0
20141219;MC;0;0;0;0;0;4;0;0
20141219;MA;381;2;1;1;341;1603;2;1
20141219;LY;46;0;0;0;44;126;0;0
20141219;LV;518;1;1;1;443;928;1;1
20141219;LU;237;2;0;0;190;343;1;0
20141219;LT;671;1;0;1;609;1412;1;0
20141219;LS;5;0;0;0;4;6;0;0
20141219;LR;6;0;0;0;6;11;0;0
20141219;LK;144;0;0;1;129;343;0;0
20141219;LI;20;0;0;0;17;31;0;0
20141219;LC;14;0;0;0;9;18;0;0
20141219;LB;127;0;0;0;119;321;0;0
20141219;LA;44;0;0;0;36;77;0;0
20141219;KZ;1228;6;10;0;1156;3033;7;10
20141219;KY;11;0;0;0;11;21;0;0
20141219;KW;175;0;0;0;150;403;0;0
20141219;KR;11092;38;26;6;9934;24256;29;26
20141219;KN;11;0;0;0;8;17;0;0
20141219;KM;1;0;0;0;1;1;0;0
20141219;KH;215;1;0;0;181;420;1;0
20141219;KG;206;2;1;0;194;523;2;1
20141219;KE;157;0;0;0;138;352;0;0
20141219;JP;40398;70;71;42;35201;106677;51;67
20141219;JO;240;0;1;0;223;559;0;1
20141219;JM;165;1;2;0;153;424;0;1
20141219;JE;9;0;0;0;6;15;0;0
20141219;IT;7994;31;25;11;7160;17401;27;23
20141219;IS;221;0;1;0;184;348;0;1
20141219;IR;2920;21;9;4;2692;4329;16;9
20141219;IQ;121;1;1;0;107;423;1;1
20141219;IN;4143;27;27;6;3835;13687;23;26
20141219;IM;7;0;0;0;6;12;0;0
20141219;IL;2479;6;8;1;2222;4721;6;8
20141219;IE;2137;4;2;2;1870;3901;4;2
20141219;ID;1720;5;11;2;1565;4047;3;10
20141219;HU;7265;19;24;7;6509;15860;18;21
20141219;HT;11;0;0;0;10;42;0;0
20141219;HR;545;1;4;1;488;1124;1;3
20141219;HN;47;1;1;0;42;147;1;1
20141219;HK;2510;17;8;2;2141;5776;16;9
20141219;GY;18;0;0;0;18;39;0;0
20141219;GW;0;0;0;0;0;2;0;0
20141219;GU;24;0;0;0;21;42;0;0
20141219;GT;149;0;0;0;127;311;0;0
20141219;GR;578;0;2;2;513;1262;0;2
20141219;GQ;3;0;0;0;3;6;0;0
20141219;GP;53;0;0;0;50;141;0;0
20141219;GN;4;0;0;0;4;34;0;0
20141219;GM;5;0;0;0;2;16;0;0
20141219;GL;6;0;0;0;5;7;0;0
20141219;GI;9;0;0;0;7;11;0;0
20141219;GH;92;0;0;0;88;250;0;0
20141219;GG;3;0;0;0;2;8;0;0
20141219;GF;8;0;0;0;6;13;0;0
20141219;GE;107;2;2;1;100;262;2;2
20141219;GD;33;0;0;0;25;41;0;0
20141219;GB;25950;51;65;27;22175;44318;36;56
20141219;GA;7;0;0;0;6;25;0;0
20141219;FR;14750;39;27;9;12859;23767;34;23
20141219;FO;7;0;0;0;7;14;0;0
20141219;FM;2;0;0;0;1;1;0;0
20141219;FK;2;0;0;0;2;2;0;0
20141219;FJ;22;0;1;0;16;42;0;1
20141219;FI;2790;4;1;3;2386;3984;2;1
20141219;ET;68;0;0;0;60;118;0;0
20141219;ES;10270;30;34;14;8954;20281;22;34
20141219;EG;729;14;4;0;683;1766;13;4
20141219;EE;712;3;1;1;638;1361;1;1
20141219;EC;188;0;0;1;167;508;0;0
20141219;DZ;158;2;3;0;148;833;2;3
20141219;DO;164;1;2;0;139;402;1;2
20141219;DM;32;0;0;0;22;38;0;0
20141219;DK;1520;1;3;3;1298;2445;0;3
20141219;DJ;7;0;0;0;6;18;0;0
20141219;DE;61744;133;159;66;52852;112881;90;138
20141219;CZ;6269;17;18;5;5479;10695;13;15
20141219;CY;116;0;1;0;103;249;0;1
20141219;CW;8;0;0;0;7;11;0;0
20141219;CV;6;0;0;0;4;10;0;0
20141219;CU;9;0;0;0;8;11;0;0
20141219;CR;257;1;1;0;217;602;1;1
20141219;CO;1059;7;9;1;941;2718;5;9
20141219;CN;5906;10;8;9;4949;12133;7;7
20141219;CM;20;0;0;0;16;52;0;0
20141219;CL;751;4;5;2;665;1859;2;4
20141219;CK;2;0;0;0;1;2;0;0
20141219;CI;18;0;0;0;16;116;0;0
20141219;CH;9254;16;11;1;7618;15128;10;9
20141219;CG;8;0;0;0;8;23;0;0
20141219;CF;2;0;0;0;2;2;0;0
20141219;CD;22;0;0;0;16;64;0;0
20141219;CA;14943;35;26;13;12974;25319;23;25
20141219;BZ;15;0;0;0;14;28;0;0
20141219;BY;1425;3;7;3;1316;3073;3;7
20141219;BW;16;0;1;0;13;31;0;1
20141219;BT;3;0;0;0;3;10;0;0
20141219;BS;40;0;0;0;32;73;0;0
20141219;BR;12896;65;69;7;11546;30136;51;63
20141219;BO;127;1;4;0;112;332;1;4
20141219;BN;41;1;0;0;41;133;1;0
20141219;BM;18;0;0;0;16;22;0;0
20141219;BJ;17;0;0;0;16;47;0;0
20141219;BI;8;0;0;0;8;15;0;0
20141219;BH;81;0;0;0;74;223;0;0
20141219;BG;672;3;3;1;620;1311;2;3
20141219;BF;6;0;0;0;6;48;0;0
20141219;BE;3256;9;1;4;2812;5970;6;1
20141219;BD;184;1;1;1;175;555;1;1
20141219;BB;18;0;1;0;16;48;0;1
20141219;BA;185;0;1;0;175;602;0;1
20141219;AZ;185;2;0;0;176;538;2;0
20141219;AX;1;0;0;0;1;3;0;0
20141219;AW;7;0;0;0;7;27;0;0
20141219;AU;13696;34;14;8;11420;20856;21;13
20141219;AT;8414;23;21;5;7114;13201;15;18
20141219;AS;2;0;0;0;1;1;0;0
20141219;AR;936;1;3;1;838;2689;1;3
20141219;AO;19;0;0;0;18;59;0;0
20141219;AN;25;0;0;0;18;33;0;0
20141219;AM;68;0;0;0;61;165;0;0
20141219;AL;60;1;0;0;56;154;1;0
20141219;AI;3;0;0;0;3;11;0;0
20141219;AG;20;0;1;0;18;34;0;1
20141219;AF;67;1;0;0;61;151;1;0
20141219;AE;728;4;0;0;636;1497;3;0
20141219;AD;10;0;0;0;7;20;0;0
20141218;unknown;0;0;0;0;0;213149;0;1
20141218;ZZ;206;0;0;1;167;457;0;1
20141218;ZW;60;0;1;1;51;144;0;1
20141218;ZM;29;0;1;0;25;58;0;1
20141218;ZA;1286;4;4;0;1134;2490;4;4
20141218;YT;3;0;0;0;3;5;0;0
20141218;YE;55;0;0;0;50;128;0;0
20141218;WS;3;0;0;0;3;4;0;0
20141218;VU;3;0;0;0;3;4;0;0
20141218;VN;3749;21;20;6;3520;9765;19;20
20141218;VI;2;0;0;0;2;9;0;0
20141218;VG;1;0;0;0;1;2;0;0
20141218;VE;339;1;1;1;296;906;1;1
20141218;VC;17;0;1;0;14;27;0;1
20141218;UZ;199;0;0;0;191;543;0;0
20141218;UY;105;0;0;0;95;232;0;0
20141218;US;133798;475;296;102;111631;231183;373;263
20141218;UG;37;0;0;0;34;92;0;0
20141218;UA;6249;40;35;3;5778;13401;35;32
20141218;TZ;82;0;0;0;73;171;0;0
20141218;TW;8645;36;25;5;7585;27213;29;28
20141218;TT;110;0;0;0;97;285;0;0
20141218;TR;2615;15;17;2;2440;7807;12;17
20141218;TN;90;0;0;1;82;356;0;0
20141218;TM;23;0;0;0;22;62;0;0
20141218;TL;14;0;0;0;11;16;0;0
20141218;TJ;50;1;0;0;47;128;1;0
20141218;TH;2821;11;11;0;2520;6035;10;11
20141218;TG;7;0;0;0;5;23;0;0
20141218;TD;5;0;0;0;4;10;0;0
20141218;TC;2;0;0;0;1;3;0;0
20141218;SZ;5;0;0;0;5;8;0;0
20141218;SY;8;0;0;0;8;31;0;0
20141218;SX;15;0;0;0;14;23;0;0
20141218;SV;60;0;0;0;53;170;0;0
20141218;ST;2;0;0;0;2;2;0;0
20141218;SS;8;0;0;0;8;10;0;0
20141218;SR;12;0;0;0;8;26;0;0
20141218;SO;4;0;0;0;4;17;0;0
20141218;SN;30;0;0;0;27;133;0;0
20141218;SM;0;0;0;0;0;2;0;0
20141218;SL;7;0;0;0;6;10;0;0
20141218;SK;1034;5;2;0;923;1882;3;2
20141218;SJ;1;0;0;0;1;1;0;0
20141218;SI;573;2;2;2;523;1111;1;2
20141218;SH;0;0;0;0;0;1;0;0
20141218;SG;2738;10;8;1;2385;5162;7;5
20141218;SE;5725;15;8;7;4822;8524;8;6
20141218;SD;17;0;1;0;16;37;0;1
20141218;SC;7;0;0;0;7;9;0;0
20141218;SB;1;0;0;0;1;1;0;0
20141218;SA;878;4;5;1;808;2513;4;5
20141218;RW;19;0;1;0;17;39;0;0
20141218;RU;22838;61;71;16;20447;45559;42;65
20141218;RS;749;4;3;0;683;1718;4;3
20141218;RO;1098;8;10;2;966;2406;7;10
20141218;RE;83;0;0;0;71;161;0;0
20141218;QA;205;1;1;0;186;407;1;1
20141218;PY;62;0;0;0;56;197;0;0
20141218;PW;2;0;0;0;2;5;0;0
20141218;PT;895;3;2;0;788;1935;3;1
20141218;PS;10;0;0;0;10;37;0;0
20141218;PR;147;0;0;0;103;269;0;0
20141218;PM;2;0;0;0;2;2;0;0
20141218;PL;18531;63;50;16;16420;34280;42;51
20141218;PK;543;3;4;0;517;1780;3;4
20141218;PH;2318;5;4;2;2117;6179;5;4
20141218;PG;19;0;0;0;17;29;0;0
20141218;PF;22;0;0;0;17;42;0;0
20141218;PE;525;2;1;0;460;1138;1;1
20141218;PA;137;2;1;0;122;321;2;1
20141218;OM;127;1;1;0;120;391;1;1
20141218;NZ;2228;9;3;1;1940;4110;8;2
20141218;NP;175;0;0;0;167;488;0;0
20141218;NO;2838;14;3;3;2382;4083;12;2
20141218;NL;5063;19;9;7;4349;8973;14;8
20141218;NI;57;1;0;0;48;125;1;0
20141218;NG;198;3;1;0;180;462;0;1
20141218;NE;2;0;0;0;2;20;0;0
20141218;NC;26;0;0;0;21;31;0;0
20141218;NA;27;0;0;0;23;47;0;0
20141218;MZ;36;0;0;0;34;52;0;0
20141218;MY;1716;9;10;0;1555;4295;9;9
20141218;MX;2199;11;11;1;1968;5937;8;10
20141218;MW;11;0;0;0;10;23;0;0
20141218;MV;18;0;0;0;17;55;0;0
20141218;MU;66;0;0;1;54;154;0;0
20141218;MT;87;0;0;0;81;194;0;0
20141218;MS;1;0;0;0;0;1;0;0
20141218;MR;4;0;0;0;4;20;0;0
20141218;MQ;19;0;0;0;14;35;0;0
20141218;MP;6;0;0;0;5;10;0;0
20141218;MO;99;0;0;0;90;264;0;0
20141218;MN;79;1;0;0;71;254;1;0
20141218;MM;119;0;0;0;101;213;0;0
20141218;ML;14;0;0;0;12;65;0;0
20141218;MK;91;0;0;0;83;235;0;0
20141218;MH;2;0;0;0;2;3;0;0
20141218;MG;20;0;0;0;19;68;0;0
20141218;ME;50;1;0;0;44;107;1;0
20141218;MD;192;1;0;1;185;468;0;0
20141218;MC;1;0;0;0;1;5;0;0
20141218;MA;382;3;1;0;342;1601;2;1
20141218;LY;46;0;0;0;44;126;0;0
20141218;LV;525;1;2;0;448;932;0;2
20141218;LU;236;0;1;0;189;339;0;1
20141218;LT;659;1;0;2;597;1400;1;0
20141218;LS;6;0;0;0;5;7;0;0
20141218;LR;6;0;0;0;6;11;0;0
20141218;LK;140;1;1;1;125;340;1;1
20141218;LI;18;0;0;0;15;30;0;0
20141218;LC;14;0;0;0;9;19;0;0
20141218;LB;130;1;0;0;122;323;0;0
20141218;LA;46;0;0;0;38;81;0;0
20141218;KZ;1229;12;9;0;1158;3027;11;9
20141218;KY;11;0;0;0;11;21;0;0
20141218;KW;176;0;0;0;150;400;0;0
20141218;KR;11074;29;26;15;9927;24235;25;25
20141218;KN;11;0;0;0;8;16;0;0
20141218;KM;1;0;0;0;1;1;0;0
20141218;KH;217;2;1;0;182;423;1;1
20141218;KG;200;1;2;0;188;517;0;2
20141218;KE;158;1;1;0;139;353;1;1
20141218;JP;40416;73;75;26;35232;106685;57;67
20141218;JO;247;2;3;0;230;566;2;3
20141218;JM;168;0;1;1;158;427;0;1
20141218;JE;9;0;0;0;6;15;0;0
20141218;IT;7942;43;33;9;7112;17331;30;31
20141218;IS;224;1;0;0;187;349;1;0
20141218;IR;2897;16;18;3;2674;4301;15;15
20141218;IQ;123;4;1;0;109;424;4;1
20141218;IN;4143;31;25;8;3832;13650;29;26
20141218;IM;8;0;0;0;7;13;0;0
20141218;IL;2484;3;7;3;2225;4717;3;7
20141218;IE;2133;3;1;0;1865;3898;2;0
20141218;ID;1729;9;6;3;1575;4051;7;6
20141218;HU;7261;27;14;7;6502;15825;20;15
20141218;HT;10;0;0;0;9;40;0;0
20141218;HR;541;2;2;1;483;1114;2;2
20141218;HN;48;0;1;0;42;148;0;1
20141218;HK;2508;14;5;1;2138;5772;12;6
20141218;GY;18;0;0;0;18;39;0;0
20141218;GW;0;0;0;0;0;2;0;0
20141218;GU;25;0;0;0;21;42;0;0
20141218;GT;149;0;1;1;127;310;0;0
20141218;GR;570;1;1;1;505;1249;2;1
20141218;GQ;3;0;0;0;3;6;0;0
20141218;GP;54;0;0;0;51;140;0;0
20141218;GN;4;0;0;0;4;34;0;0
20141218;GM;5;0;0;0;2;16;0;0
20141218;GL;6;0;0;0;5;7;0;0
20141218;GI;9;0;0;0;7;11;0;0
20141218;GH;93;0;0;0;89;248;0;0
20141218;GG;4;0;0;0;2;8;0;0
20141218;GF;8;0;0;0;6;13;0;0
20141218;GE;106;0;0;0;98;258;0;0
20141218;GD;35;0;0;0;27;42;0;0
20141218;GB;25956;90;59;29;22181;44305;69;51
20141218;GA;7;0;0;0;6;25;0;0
20141218;FR;14722;41;37;15;12841;23747;30;36
20141218;FO;7;0;0;0;7;14;0;0
20141218;FM;2;0;0;0;1;1;0;0
20141218;FK;2;0;0;0;2;2;0;0
20141218;FJ;23;0;0;0;17;42;0;0
20141218;FI;2794;9;2;5;2390;3995;4;3
20141218;ET;67;1;0;0;60;117;1;0
20141218;ES;10262;36;28;13;8944;20236;28;28
20141218;EG;713;8;5;0;667;1747;8;5
20141218;EE;710;4;1;1;636;1359;3;1
20141218;EC;184;0;2;0;163;503;0;1
20141218;DZ;159;4;3;1;149;833;4;3
20141218;DO;161;1;1;0;137;398;0;1
20141218;DM;32;1;0;0;22;39;1;0
20141218;DK;1528;7;1;0;1308;2457;4;1
20141218;DJ;6;0;0;0;5;17;0;0
20141218;DE;61781;186;150;72;52897;112893;134;121
20141218;CZ;6284;15;9;6;5491;10693;13;7
20141218;CY;120;0;1;0;107;254;0;1
20141218;CW;7;0;0;0;6;10;0;0
20141218;CV;7;0;0;0;5;11;0;0
20141218;CU;9;0;0;0;8;11;0;0
20141218;CR;258;1;2;0;217;600;0;2
20141218;CO;1063;5;8;2;947;2718;5;7
20141218;CN;5906;7;13;8;4942;12123;6;9
20141218;CM;20;0;0;0;16;52;0;0
20141218;CL;760;2;5;0;675;1865;2;4
20141218;CK;2;0;0;0;1;2;0;0
20141218;CI;18;0;0;0;16;116;0;0
20141218;CH;9304;31;15;12;7665;15183;21;12
20141218;CG;8;0;0;0;8;23;0;0
20141218;CF;2;0;0;0;2;2;0;0
20141218;CD;23;0;0;0;18;68;0;0
20141218;CA;14906;42;25;14;12952;25279;29;21
20141218;BZ;15;0;0;0;14;29;0;0
20141218;BY;1425;4;6;1;1315;3065;2;6
20141218;BW;17;0;0;0;14;31;0;0
20141218;BT;4;0;0;0;4;10;0;0
20141218;BS;38;0;0;0;31;75;0;0
20141218;BR;12880;75;74;9;11544;30072;67;70
20141218;BO;126;0;1;1;111;330;0;1
20141218;BN;41;0;0;0;41;132;0;0
20141218;BM;18;0;0;0;16;22;0;0
20141218;BJ;17;0;0;0;16;47;0;0
20141218;BI;9;0;0;0;9;16;0;0
20141218;BH;82;0;1;0;75;220;0;1
20141218;BG;669;2;5;0;616;1299;2;5
20141218;BF;7;0;0;0;7;49;0;0
20141218;BE;3261;11;7;8;2814;5965;7;7
20141218;BD;184;0;3;1;176;555;0;3
20141218;BB;19;1;0;0;17;48;1;0
20141218;BA;182;6;2;0;172;598;5;2
20141218;AZ;181;2;1;0;173;535;3;1
20141218;AX;2;0;0;0;2;4;0;0
20141218;AW;6;0;0;0;6;26;0;0
20141218;AU;13683;34;26;16;11413;20843;19;24
20141218;AT;8456;23;12;11;7156;13240;17;11
20141218;AS;2;0;0;0;1;1;0;0
20141218;AR;940;11;7;1;841;2689;10;8
20141218;AO;20;0;0;0;19;62;0;0
20141218;AN;26;0;0;0;19;35;0;0
20141218;AM;67;0;0;0;60;165;0;0
20141218;AL;59;1;0;0;55;151;1;0
20141218;AI;3;0;0;0;3;10;0;0
20141218;AG;24;0;0;0;22;37;0;0
20141218;AF;66;0;0;0;60;150;0;0
20141218;AE;723;0;1;1;633;1495;0;1
20141218;AD;9;0;0;0;6;21;0;0
20141217;unknown;0;0;0;0;0;213221;2;3
20141217;ZZ;200;0;2;0;163;454;1;3
20141217;ZW;60;0;0;0;51;143;0;0
20141217;ZM;30;0;0;1;26;58;0;0
20141217;ZA;1289;4;5;4;1137;2491;4;4
20141217;YT;3;0;0;0;3;5;0;0
20141217;YE;55;0;0;0;50;128;0;0
20141217;WS;3;0;0;0;3;4;0;0
20141217;VU;3;0;0;0;3;4;0;0
20141217;VN;3745;26;21;5;3519;9747;27;23
20141217;VI;2;0;0;0;2;9;0;0
20141217;VG;1;0;0;0;1;2;0;0
20141217;VE;339;2;1;2;296;906;2;1
20141217;VC;18;0;0;0;15;27;0;0
20141217;UZ;199;0;1;0;191;543;0;1
20141217;UY;104;0;0;0;94;231;0;0
20141217;US;133431;591;352;141;111375;230778;466;329
20141217;UG;36;0;1;0;33;91;0;0
20141217;UA;6245;48;30;5;5777;13373;45;27
20141217;TZ;81;0;0;0;72;172;0;0
20141217;TW;8615;21;20;11;7560;27178;20;20
20141217;TT;110;1;1;0;97;285;1;1
20141217;TR;2612;17;15;1;2439;7797;13;15
20141217;TN;88;1;0;0;80;360;1;0
20141217;TM;22;0;0;0;21;61;0;0
20141217;TL;14;0;0;0;11;16;0;0
20141217;TJ;48;1;0;0;45;126;1;0
20141217;TH;2807;10;5;4;2510;6023;9;4
20141217;TG;7;0;0;0;5;23;0;0
20141217;TD;5;0;0;0;4;10;0;0
20141217;TC;2;0;0;0;1;3;0;0
20141217;SZ;4;0;0;0;4;7;0;0
20141217;SY;8;0;0;0;8;31;0;0
20141217;SX;16;0;0;0;14;23;0;0
20141217;SV;59;0;1;0;52;170;0;1
20141217;ST;2;0;0;0;2;2;0;0
20141217;SS;8;0;0;0;8;10;0;0
20141217;SR;12;0;0;0;8;26;0;0
20141217;SO;4;0;0;0;4;17;0;0
20141217;SN;30;0;0;0;27;133;0;0
20141217;SM;0;0;0;0;0;2;0;0
20141217;SL;7;0;0;0;6;9;0;0
20141217;SK;1038;2;0;1;928;1888;1;0
20141217;SJ;1;0;0;0;1;1;0;0
20141217;SI;572;1;2;0;523;1109;0;1
20141217;SH;0;0;0;0;0;1;0;0
20141217;SG;2730;12;7;2;2378;5150;10;7
20141217;SE;5701;18;10;6;4807;8508;13;7
20141217;SD;17;0;0;0;16;36;0;0
20141217;SC;7;0;0;0;7;9;0;0
20141217;SB;1;0;0;0;1;1;0;0
20141217;SA;881;5;5;1;812;2513;5;4
20141217;RW;20;0;0;0;17;39;0;0
20141217;RU;22815;73;70;15;20436;45525;45;68
20141217;RS;748;7;2;0;684;1715;7;2
20141217;RO;1101;6;10;1;971;2401;4;10
20141217;RE;83;0;0;0;71;161;0;0
20141217;QA;202;0;2;0;184;403;0;2
20141217;PY;62;0;0;0;56;197;0;0
20141217;PW;2;0;0;0;2;5;0;0
20141217;PT;897;6;4;3;789;1932;7;5
20141217;PS;9;0;0;0;9;35;0;0
20141217;PR;145;1;0;0;101;267;1;0
20141217;PM;1;0;0;0;1;1;0;0
20141217;PL;18501;70;46;25;16404;34245;53;42
20141217;PK;544;4;5;1;519;1779;4;5
20141217;PH;2310;7;7;3;2110;6172;6;5
20141217;PG;19;0;0;0;17;29;0;0
20141217;PF;22;0;0;0;17;42;0;0
20141217;PE;522;2;5;0;458;1134;2;3
20141217;PA;137;0;0;0;122;320;0;0
20141217;OM;127;1;0;0;120;390;1;0
20141217;NZ;2223;4;4;3;1935;4103;3;3
20141217;NP;175;0;1;0;167;487;0;1
20141217;NO;2818;6;3;0;2365;4064;4;2
20141217;NL;5052;21;11;7;4337;8956;16;10
20141217;NI;58;0;0;0;49;126;0;0
20141217;NG;196;1;2;1;180;463;1;2
20141217;NE;2;0;0;0;2;20;0;0
20141217;NC;26;0;1;0;21;31;0;1
20141217;NA;27;0;0;0;23;47;0;0
20141217;MZ;36;0;0;0;34;52;0;0
20141217;MY;1712;8;4;2;1553;4286;8;2
20141217;MX;2191;7;10;1;1959;5924;5;8
20141217;MW;10;0;0;0;9;22;0;0
20141217;MV;18;0;0;0;17;55;0;0
20141217;MU;66;0;0;0;54;154;0;0
20141217;MT;86;5;2;0;80;192;5;2
20141217;MS;1;0;0;0;0;1;0;0
20141217;MR;4;0;0;0;4;20;0;0
20141217;MQ;19;0;0;0;14;34;0;0
20141217;MP;6;0;0;0;5;10;0;0
20141217;MO;99;0;0;0;90;262;0;0
20141217;MN;80;1;0;0;72;254;1;0
20141217;MM;121;0;0;0;103;214;0;0
20141217;ML;14;0;0;0;12;65;0;0
20141217;MK;91;1;0;0;83;236;1;0
20141217;MH;2;0;0;0;2;3;0;0
20141217;MG;20;1;0;0;19;68;1;0
20141217;ME;49;0;0;0;43;106;0;0
20141217;MD;190;1;0;0;183;469;1;0
20141217;MC;1;0;0;0;1;5;0;0
20141217;MA;381;3;1;0;342;1601;3;1
20141217;LY;46;0;1;0;44;126;0;1
20141217;LV;524;2;2;0;449;932;1;1
20141217;LU;236;2;0;0;190;341;2;0
20141217;LT;667;2;1;2;604;1407;2;1
20141217;LS;6;0;0;0;5;7;0;0
20141217;LR;6;0;0;0;6;11;0;0
20141217;LK;143;2;1;0;128;342;2;1
20141217;LI;18;0;0;0;15;29;0;0
20141217;LC;14;0;0;0;9;19;0;0
20141217;LB;128;2;0;0;120;322;2;0
20141217;LA;46;1;1;1;38;82;1;1
20141217;KZ;1223;10;9;2;1153;3013;9;9
20141217;KY;10;0;0;0;10;20;0;0
20141217;KW;173;1;1;0;148;400;1;1
20141217;KR;11067;36;26;10;9922;24220;34;24
20141217;KN;11;0;0;0;8;16;0;0
20141217;KM;1;0;0;0;1;1;0;0
20141217;KH;214;1;1;0;181;422;1;1
20141217;KG;202;2;1;1;190;518;2;1
20141217;KE;159;1;2;0;139;351;1;2
20141217;JP;40371;93;93;51;35193;106612;73;81
20141217;JO;245;2;1;0;228;561;2;1
20141217;JM;166;0;0;0;156;425;0;0
20141217;JE;9;0;0;0;6;15;0;0
20141217;IT;7926;35;45;8;7102;17307;31;46
20141217;IS;223;0;0;0;186;348;0;0
20141217;IR;2889;22;10;4;2668;4289;17;9
20141217;IQ;120;4;2;1;106;419;3;2
20141217;IN;4132;26;19;6;3827;13628;23;20
20141217;IM;7;0;0;0;6;12;0;0
20141217;IL;2485;7;4;0;2228;4715;8;4
20141217;IE;2131;6;2;0;1864;3897;5;2
20141217;ID;1720;12;7;6;1570;4043;11;7
20141217;HU;7237;18;25;5;6483;15803;16;26
20141217;HT;10;0;0;0;9;40;0;0
20141217;HR;544;3;4;0;486;1115;3;2
20141217;HN;49;0;0;0;43;148;0;0
20141217;HK;2487;5;5;2;2120;5750;3;6
20141217;GY;18;0;0;0;18;39;0;0
20141217;GW;0;0;0;0;0;2;0;0
20141217;GU;24;1;1;0;21;42;1;1
20141217;GT;148;0;1;0;127;309;0;1
20141217;GR;573;2;1;1;508;1253;2;1
20141217;GQ;3;0;0;0;3;6;0;0
20141217;GP;54;0;0;0;51;142;0;0
20141217;GN;4;0;0;0;4;34;0;0
20141217;GM;5;0;0;0;2;16;0;0
20141217;GL;6;0;0;0;5;7;0;0
20141217;GI;9;0;0;0;7;11;0;0
20141217;GH;92;0;0;0;88;248;0;0
20141217;GG;4;0;0;0;2;8;0;0
20141217;GF;9;0;0;0;7;14;0;0
